geneid;symbol;diseaseid;disease_name;score;association_type;original_source;sentence;pmid;pmid_year
3817;KLK2;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"Increased levels of serum human kallikrein-2 (hK2) and an <span class=""gene"" id=""17085659-1-58-61"">hK2</span> gene (<span class=""gene"" id=""17085659-1-68-72"">KLK2</span>) variant are positively associated for <span class=""disease"" id=""17085659-1-112-127"">prostate cancer</span>, but the relationships between them remain unclear.";17085659;2007
4214;MAP3K1;C0376358;Malignant neoplasm of prostate;0,32;Biomarker;CTD_human;Sequencing of prostate cancers identifies new cancer genes, routes of progression and drug targets.;29662167;2018
7367;UGT2B17;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"These results suggest that the HSD3B1 N367T and <span class=""gene"" id=""17826523-9-48-55"">UGT2B17</span> null polymorphisms may modify the risk of <span class=""disease"" id=""17826523-9-98-113"">prostate cancer</span>, particularly among men with a family history of the disease.";17826523;2007
2690;GHR;C0376358;Malignant neoplasm of prostate;0,34;Biomarker;CTD_human;"The <span class=""gene"" id=""17220348-1-4-27"">growth hormone receptor</span> (<span class=""gene"" id=""17220348-1-29-32"">GHR</span>) is potentially involved in <span class=""disease"" id=""17220348-1-61-76"">prostate cancer</span> through its role in stimulating insulin-like growth factor I production and its cellular effects on prostate epithelium.";17220348;2007
3817;KLK2;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"Our results suggest that the C allele of the functional C748T polymorphism of <span class=""gene"" id=""15643194-12-78-82"">KLK2</span> may increase the risk of <span class=""disease"" id=""15643194-12-108-111"">PCa</span>.";15643194;2005
3817;KLK2;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"Human glandular kallikrein, which is encoded by the human <span class=""gene"" id=""15643194-1-58-70"">kallikrein-2</span> (<span class=""gene"" id=""15643194-1-72-76"">KLK2</span>) gene, is significantly associated with the occurrence of <span class=""disease"" id=""15643194-1-135-150"">prostate cancer</span> (<span class=""disease"" id=""15643194-1-152-155"">PCa</span>).";15643194;2005
2068;ERCC2;C0376358;Malignant neoplasm of prostate;0,38;Biomarker;CTD_human;"We found a significant difference in the frequency of the <span class=""gene"" id=""17695467-5-58-61"">XPD</span> codon 312 genotype, but not the <span class=""gene"" id=""17695467-5-94-97"">XPD</span> codon 751 or promoter-114 genotypes, between the <span class=""disease"" id=""17695467-5-147-162"">prostate cancer</span> and control groups.";17695467;2007
3576;CXCL8;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"This study provides a molecular basis to support the correlation of <span class=""gene"" id=""17606477-7-68-72"">IL-8</span> expression with that of cyclin D1 in human <span class=""disease"" id=""17606477-7-116-131"">prostate cancer</span> and suggests a mechanism by which this chemokine promotes cell proliferation.";17606477;2007
367;AR;C0376358;Malignant neoplasm of prostate;0,7;Biomarker;CTD_human;Changing paradigms in management of metastatic Castration Resistant Prostate Cancer (mCRPC).;25062956;2015
5328;PLAU;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"Increased expression of <span class=""gene"" id=""11454671-4-24-27"">uPA</span> has been reported in various malignancies including <span class=""disease"" id=""11454671-4-80-95"">prostate cancer</span>.";11454671;2001
9420;CYP7B1;C0376358;Malignant neoplasm of prostate;0,32;Biomarker;CTD_human;"Expression of the <span class=""gene"" id=""17639508-4-18-24"">CYP7B1</span> gene and protein in clinical prostate tissues and <span class=""disease"" id=""17639508-4-75-90"">prostate cancer</span> cell lines were investigated using real-time PCR and immunohistochemistry.";17639508;2007
1586;CYP17A1;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"Our findings concerning MLN64 and <span class=""gene"" id=""17592021-10-34-39"">CYP17</span> gene expression and their significant positive correlation in human <span class=""disease"" id=""17592021-10-108-123"">prostate cancer</span> may suggest their possible role in intraneoplastic autonomous steroidogenesis.";17592021;2007
2100;ESR2;C0376358;Malignant neoplasm of prostate;0,4;Therapeutic;CTD_human;"Interactions between phytoestrogen intake and <span class=""gene"" id=""16921512-7-46-68"">estrogen receptor-beta</span> SNPs on <span class=""disease"" id=""16921512-7-77-92"">prostate cancer</span> risk were evaluated considering both multiplicative and additive effect scales.";16921512;2006
4023;LPL;C0376358;Malignant neoplasm of prostate;0,34;Biomarker;CTD_human;"We herein analyzed the association of <span class=""gene"" id=""15386377-2-38-41"">LPL</span> gene polymorphisms with the risk of <span class=""disease"" id=""15386377-2-78-93"">prostate cancer</span> in a Japanese population.";15386377;2004
7157;TP53;C0376358;Malignant neoplasm of prostate;0,5;Biomarker;CTD_human;A germline variant in the TP53 polyadenylation signal confers cancer susceptibility.;21946351;2011
9203;ZMYM3;C0376358;Malignant neoplasm of prostate;0,3;Biomarker;CTD_human;The long tail of oncogenic drivers in prostate cancer.;29610475;2018
1312;COMT;C0376358;Malignant neoplasm of prostate;0,35;Biomarker;CTD_human;Identification of genes potentially involved in the acquisition of androgen-independent and metastatic tumor growth in an autochthonous genetically engineered mouse prostate cancer model.;17013881;2007
4193;MDM2;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"When TP53 and <span class=""gene"" id=""20875869-4-14-18"">MDM2</span> polymorphisms were combined based on the numbers of variant risk alleles (i.e., G-allele of TP53 codon 72, G-allele of <span class=""gene"" id=""20875869-4-138-142"">MDM2</span> SNP309, and G-allele of <span class=""gene"" id=""20875869-4-167-171"">MDM2</span> C1797G), individuals with 3-5 variants had a 1.56-fold greater risk of <span class=""disease"" id=""20875869-4-243-246"">PCa</span> than those with 0-2 variants (95% CI = 1.07-2.26).";20875869;2010
1316;KLF6;C0376358;Malignant neoplasm of prostate;0,5;Biomarker;CTD_human;;;
5291;PIK3CB;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;The long tail of oncogenic drivers in prostate cancer.;29610475;2018
10809;STARD10;C0376358;Malignant neoplasm of prostate;0,3;Biomarker;CTD_human;Identification of genes potentially involved in the acquisition of androgen-independent and metastatic tumor growth in an autochthonous genetically engineered mouse prostate cancer model.;17013881;2007
2100;ESR2;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"Our study provides strong evidence that high intake of phytoestrogens substantially reduce <span class=""disease"" id=""16921512-11-91-106"">prostate cancer</span> risk among men with specific polymorphic variation in the promoter region of the <span class=""gene"" id=""16921512-11-188-210"">estrogen receptor-beta</span> gene.";16921512;2006
367;AR;C0376358;Malignant neoplasm of prostate;0,7;Therapeutic;CTD_human;Systematic replication study of reported genetic associations in prostate cancer: Strong support for genetic variation in the androgen pathway.;16998812;2007
3486;IGFBP3;C0376358;Malignant neoplasm of prostate;0,4;Therapeutic;CTD_human;"Further analysis and data mining for two genes, the <span class=""gene"" id=""15318950-9-52-96"">Insulin like Growth Factor Binding protein 3</span>, and Retinoic X Receptor alpha, demonstrates an association with <span class=""disease"" id=""15318950-9-162-177"">prostate cancer</span>, functional pathway links, and protein-protein interactions that make these genes prime candidates for explaining the mechanism of Selenium's chemopreventive effect in <span class=""disease"" id=""15318950-9-346-361"">prostate cancer</span>.";15318950;2005
7178;TPT1;C0376358;Malignant neoplasm of prostate;0,34;Biomarker;CTD_human;Global analysis of differentially expressed genes in androgen-independent prostate cancer.;17199135;2007
10451;VAV3;C0376358;Malignant neoplasm of prostate;0,39;Biomarker;CTD_human;"Prolonged exposure to reduced levels of androgen accelerates prostate cancer progression in Nkx3.1; Pten mutant mice.";17909013;2007
2100;ESR2;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"Interactions between phytoestrogen intake and <span class=""gene"" id=""16921512-7-46-68"">estrogen receptor-beta</span> SNPs on <span class=""disease"" id=""16921512-7-77-92"">prostate cancer</span> risk were evaluated considering both multiplicative and additive effect scales.";16921512;2006
4158;MC2R;C0376358;Malignant neoplasm of prostate;0,3;Biomarker;CTD_human;Identification of genes potentially involved in the acquisition of androgen-independent and metastatic tumor growth in an autochthonous genetically engineered mouse prostate cancer model.;17013881;2007
5444;PON1;C0376358;Malignant neoplasm of prostate;0,34;Biomarker;CTD_human;"Multivariable analysis was used to investigate the association of known and new <span class=""gene"" id=""12783936-6-80-84"">PON1</span> mutations with incident <span class=""disease"" id=""12783936-6-109-124"">prostate cancer</span> in 1569 cancer-free men in the cohort followed for 9-14 years.";12783936;2003
658;BMPR1B;C0376358;Malignant neoplasm of prostate;0,3;Biomarker;CTD_human;Identification of genes potentially involved in the acquisition of androgen-independent and metastatic tumor growth in an autochthonous genetically engineered mouse prostate cancer model.;17013881;2007
1956;EGFR;C0376358;Malignant neoplasm of prostate;0,4;Therapeutic;CTD_human;"We previously demonstrated that the inhibition of the <span class=""gene"" id=""17914592-1-54-86"">epidermal growth factor receptor</span> (EGFR) signalling affects the endocrine therapy responses of <span class=""disease"" id=""17914592-1-148-163"">prostate cancer</span> (<span class=""disease"" id=""17914592-1-165-168"">PCa</span>) cells and that bicalutamide (BCLT) is able to reinforce PI3K activity through mechanisms involving PTEN decrement and <span class=""gene"" id=""17914592-1-288-292"">EGFR</span> and Her2 activities.";17914592;2007
6648;SOD2;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"The results of our study of Turkish <span class=""disease"" id=""17465268-10-36-51"">prostate cancer</span> patients suggest that mutation of the <span class=""gene"" id=""17465268-10-90-95"">MnSOD</span> gene may be an important risk factor for <span class=""disease"" id=""17465268-10-137-152"">prostate cancer</span>.";17465268;2007
826;CAPNS1;C0376358;Malignant neoplasm of prostate;0,31;Biomarker;CTD_human;Identification of genes potentially involved in the acquisition of androgen-independent and metastatic tumor growth in an autochthonous genetically engineered mouse prostate cancer model.;17013881;2007
567;B2M;C0376358;Malignant neoplasm of prostate;0,33;Biomarker;CTD_human;"Human <span class=""gene"" id=""17404077-9-6-9"">B2M</span> is identified in the serum of mice bearing human <span class=""disease"" id=""17404077-9-59-74"">prostate cancer</span> xenograft.";17404077;2007
27232;GNMT;C0376358;Malignant neoplasm of prostate;0,34;Biomarker;CTD_human;"Immunohistochemical staining results showed abundant <span class=""gene"" id=""17332283-12-53-57"">GNMT</span> expression in normal prostatic and benign prostatic hyperplasia tissues, whereas it was diminished in 82.2% (37 of 45) of the <span class=""disease"" id=""17332283-12-184-199"">prostate cancer</span> tissues.";17332283;2007
3569;IL6;C0376358;Malignant neoplasm of prostate;0,4;Therapeutic;CTD_human;"Knock down of Stat3 abrogated enzalutamide resistance resulting in reduced recruitment of AR to the PSA promoter in <span class=""disease"" id=""25970160-10-116-131"">prostate cancer</span> cells expressing <span class=""gene"" id=""25970160-10-149-152"">IL6</span>.";25970160;2015
6041;RNASEL;C0376358;Malignant neoplasm of prostate;0,5;Biomarker;CTD_human;"Relevant studies were selected by searching PubMed from January 1996 to August 2005 using keywords ""<span class=""gene"" id=""17020975-2-100-106"">RNASEL</span> gene AND <span class=""disease"" id=""17020975-2-116-131"">prostate cancer</span>.""";17020975;2006
367;AR;C0376358;Malignant neoplasm of prostate;0,7;Therapeutic;CTD_human;"<span class=""gene"" id=""16877366-0-0-17"">Androgen receptor</span> remains critical for cell-cycle progression in androgen-independent CWR22 <span class=""disease"" id=""16877366-0-92-107"">prostate cancer</span> cells.";16877366;2006
59084;ENPP5;C0376358;Malignant neoplasm of prostate;0,3;Biomarker;CTD_human;Identification of genes potentially involved in the acquisition of androgen-independent and metastatic tumor growth in an autochthonous genetically engineered mouse prostate cancer model.;17013881;2007
6387;CXCL12;C0376358;Malignant neoplasm of prostate;0,4;Biomarker;CTD_human;"We genotyped <span class=""gene"" id=""17785557-4-13-19"">CXCL12</span> G801A and p53Arg72Pro in 167 <span class=""disease"" id=""17785557-4-49-51"">PC</span> patients and 167 age-matched healthy subjects.";17785557;2007
2264;FGFR4;C0376358;Malignant neoplasm of prostate;0,6;GeneticVariation;UNIPROT;"Polymorphisms of <span class=""gene"" id=""18756523-0-17-52"">fibroblast growth factor receptor 4</span> have association with the development of <span class=""disease"" id=""18756523-0-94-109"">prostate cancer</span> and benign prostatic hyperplasia and the progression of prostate cancer in a Japanese population.";18756523;2008
894;CCND2;C0376358;Malignant neoplasm of prostate;0,37;Biomarker;CTD_human;"Hypermethylation of <span class=""gene"" id=""17016690-0-20-29"">Cyclin D2</span> is associated with loss of mRNA expression and tumor development in <span class=""disease"" id=""17016690-0-98-113"">prostate cancer</span>.";17016690;2007
3486;IGFBP3;C0376358;Malignant neoplasm of prostate;0,4;Therapeutic;CTD_human;"We hypothesized that the functional polymorphisms in IGF-I and <span class=""gene"" id=""24586243-2-63-70"">IGFBP-3</span> may be associated with the risk of <span class=""disease"" id=""24586243-2-106-121"">prostate cancer</span> (<span class=""disease"" id=""24586243-2-123-126"">PCa</span>) in the Chinese population.";24586243;2015
8743;TNFSF10;C0376358;Malignant neoplasm of prostate;0,4;Therapeutic;CTD_human;"The ability of resveratrol to inhibit tumor growth, metastasis and angiogenesis, and enhance the therapeutic potential of <span class=""gene"" id=""21209944-11-122-127"">TRAIL</span> suggests that resveratrol alone or in combination with <span class=""gene"" id=""21209944-11-183-188"">TRAIL</span> can be used for the management of <span class=""disease"" id=""21209944-11-223-238"">prostate cancer</span>.";21209944;2011
